RECORD_NO,LISTING_ID,HOST_ID,web,Service,what
2018-016684STR,26632713,200200626,https://www.airbnb.com/rooms/26632713,Airbnb,910
2018-016686STR,27766709,141226349,https://www.airbnb.com/rooms/27766709,Airbnb,911
2018-016715STR,27556897,285267,https://www.airbnb.com/rooms/27556897,Airbnb,912
2018-016733STR,31124937,208750284,https://www.airbnb.com/rooms/31124937,Airbnb,913
2018-016746STR,23223838,19606217,https://www.airbnb.com/rooms/23223838,Airbnb,914
2018-016759STR,35945149,426772,https://www.airbnb.com/rooms/35945149,Airbnb,915
2018-016772STR,28316938,1933786,https://www.airbnb.com/rooms/28316938,Airbnb,916
2018-016783STR,35308634,,https://www.airbnb.com/rooms/35308634,Airbnb,917
2018-016830STR,19227069,633927,https://www.airbnb.com/rooms/19227069,Airbnb,918
2018-016838STR,23340714,39973697,https://www.airbnb.com/rooms/23340714,Airbnb,919
2018-016853STR,10990428,6610770,https://www.airbnb.com/rooms/10990428,Airbnb,920
2018-016971STR,26566885,9727150,https://www.airbnb.com/rooms/26566885,Airbnb,921
2018-017042STR,4269254,12798531,https://www.airbnb.com/rooms/4269254,Airbnb,922
2018-017050STR,23905627,6597986,https://www.airbnb.com/rooms/23905627,Airbnb,923
2018-017062STR,23711723,177676737,https://www.airbnb.com/rooms/23711723,Airbnb,924
2018-017065STR,27780282,6778904,https://www.airbnb.com/rooms/27780282,Airbnb,925
2018-017201STR,936209,1124557,https://www.airbnb.com/rooms/936209,Airbnb,926
2018-017281STR,25871246,4484087,https://www.airbnb.com/rooms/25871246,Airbnb,927
2018-017285STR,29316715,2846262,https://www.airbnb.com/rooms/29316715,Airbnb,928
2018-017289STR,29664364,8053898,https://www.airbnb.com/rooms/29664364,Airbnb,929
2018-017295STR,45713504,,https://www.airbnb.com/rooms/45713504,Airbnb,930
2018-017323STR,1109534,6090420,https://www.airbnb.com/rooms/1109534,Airbnb,931
2018-017330STR,28053384,24095377,https://www.airbnb.com/rooms/28053384,Airbnb,932
2018-017341STR,26408,111141,https://www.airbnb.com/rooms/26408,Airbnb,933
2018-017353STR,2210105,11273570,https://www.airbnb.com/rooms/2210105,Airbnb,934
2019-000049STR,34836860,202404209,https://www.airbnb.com/rooms/34836860,Airbnb,935
2019-000057STR,14788324,4381076,https://www.airbnb.com/rooms/14788324,Airbnb,936
2019-000060STR,32216182,241739739,https://www.airbnb.com/rooms/32216182,Airbnb,937
2019-000066STR,10608275,4709765,https://www.airbnb.com/rooms/10608275,Airbnb,938
2019-000241STR,17433218,25963935,https://www.airbnb.com/rooms/17433218,Airbnb,939
2019-000277STR,11464408,37939657,https://www.airbnb.com/rooms/11464408,Airbnb,940
2019-000360STR,28464381,2342853,https://www.airbnb.com/rooms/28464381,Airbnb,941
2019-000364STR,10058568,31021771,https://www.airbnb.com/rooms/10058568,Airbnb,942
2019-000368STR,7140740,35167389,https://www.airbnb.com/rooms/7140740,Airbnb,943
2019-000388STR,30801201,16545847,https://www.airbnb.com/rooms/30801201,Airbnb,944
2019-000444STR,28376750,214228145,https://www.airbnb.com/rooms/28376750,Airbnb,945
2019-000466STR,27753881,38181202,https://www.airbnb.com/rooms/27753881,Airbnb,946
2019-000467STR,24651340,13460463,https://www.airbnb.com/rooms/24651340,Airbnb,947
2019-000482STR,26339979,3231054,https://www.airbnb.com/rooms/26339979,Airbnb,948
2019-000551STR,41879116,22252358,https://www.airbnb.com/rooms/41879116,Airbnb,949
2019-000559STR,26522687,36013384,https://www.airbnb.com/rooms/26522687,Airbnb,950
2019-000638STR,28898815,20040372,https://www.airbnb.com/rooms/28898815,Airbnb,951
2019-000642STR,44118516,,https://www.airbnb.com/rooms/44118516,Airbnb,952
2019-000659STR,17585689,8946246,https://www.airbnb.com/rooms/17585689,Airbnb,953
2019-000673STR,29988443,220460572,https://www.airbnb.com/rooms/29988443,Airbnb,954
2019-000936STR,34756884,,https://www.airbnb.com/rooms/34756884,Airbnb,955
2019-000950STR,26303324,9721401,https://www.airbnb.com/rooms/26303324,Airbnb,956
2019-001110STR,27674344,10452811,https://www.airbnb.com/rooms/27674344,Airbnb,957
2019-001225STR,4577224,22618879,https://www.airbnb.com/rooms/4577224,Airbnb,958
2019-001245STR,29926924,12362435,https://www.airbnb.com/rooms/29926924,Airbnb,959
2019-001273STR,28200634,144885524,https://www.airbnb.com/rooms/28200634,Airbnb,960
2019-001449STR,30129780,190646714,https://www.airbnb.com/rooms/30129780,Airbnb,961
2019-001450STR,21111066,541088,https://www.airbnb.com/rooms/21111066,Airbnb,962
2019-001536STR,30675746,304244,https://www.airbnb.com/rooms/30675746,Airbnb,963
2019-001545STR,28208579,572647,https://www.airbnb.com/rooms/28208579,Airbnb,964
2019-001556STR,30251016,6824634,https://www.airbnb.com/rooms/30251016,Airbnb,965
2019-001559STR,1633933,484257,https://www.airbnb.com/rooms/1633933,Airbnb,966
2019-001777STR,27458484,44297988,https://www.airbnb.com/rooms/27458484,Airbnb,967
2019-001842STR,30042211,9145110,https://www.airbnb.com/rooms/30042211,Airbnb,968
2019-001907STR,43652136,25711525,https://www.airbnb.com/rooms/43652136,Airbnb,969
2019-001910STR,36315852,237620221,https://www.airbnb.com/rooms/36315852,Airbnb,970
2019-001988STR,14775913,48003274,https://www.airbnb.com/rooms/14775913,Airbnb,971
2019-002090STR,24043373,19144764,https://www.airbnb.com/rooms/24043373,Airbnb,972
2019-002094STR,29877418,579255,https://www.airbnb.com/rooms/29877418,Airbnb,973
2019-002096STR,29435807,49337544,https://www.airbnb.com/rooms/29435807,Airbnb,974
2019-002102STR,26259702,183605554,https://www.airbnb.com/rooms/26259702,Airbnb,975
2019-002112STR,25870802,6726221,https://www.airbnb.com/rooms/25870802,Airbnb,976
2019-002116STR,32643255,210597174,https://www.airbnb.com/rooms/32643255,Airbnb,977
2019-002134STR,8272458,19364894,https://www.airbnb.com/rooms/8272458,Airbnb,978
2019-002159STR,274334,1434669,https://www.airbnb.com/rooms/274334,Airbnb,979
2019-002180STR,30534300,3286545,https://www.airbnb.com/rooms/30534300,Airbnb,980
2019-002256STR,1847664,262762,https://www.airbnb.com/rooms/1847664,Airbnb,981
2019-002264STR,27439635,204892095,https://www.airbnb.com/rooms/27439635,Airbnb,982
2019-002385STR,29613683,222913107,https://www.airbnb.com/rooms/29613683,Airbnb,983
2019-002418STR,7345468,58316,https://www.airbnb.com/rooms/7345468,Airbnb,984
2019-002536STR,134193,658666,https://www.airbnb.com/rooms/134193,Airbnb,985
2019-002568STR,5905530,10397646,https://www.airbnb.com/rooms/5905530,Airbnb,986
2019-002594STR,23924946,6048324,https://www.airbnb.com/rooms/23924946,Airbnb,987
2019-002606STR,21233359,359544,https://www.airbnb.com/rooms/21233359,Airbnb,988
2019-002618STR,9051457,7337924,https://www.airbnb.com/rooms/9051457,Airbnb,989
2019-002622STR,28085987,17083537,https://www.airbnb.com/rooms/28085987,Airbnb,990
2019-002708STR,28315009,99077084,https://www.airbnb.com/rooms/28315009,Airbnb,991
2019-002794STR,30086838,14772480,https://www.airbnb.com/rooms/30086838,Airbnb,992
2019-002797STR,9010937,645093,https://www.airbnb.com/rooms/9010937,Airbnb,993
2019-002811STR,30770207,4161813,https://www.airbnb.com/rooms/30770207,Airbnb,994
2019-002901STR,1906681,9373952,https://www.airbnb.com/rooms/1906681,Airbnb,995
2019-003557STR,2016198,3639179,https://www.airbnb.com/rooms/2016198,Airbnb,996
2019-003559STR,31295086,155142713,https://www.airbnb.com/rooms/31295086,Airbnb,997
2019-003560STR,12025717,64351162,https://www.airbnb.com/rooms/12025717,Airbnb,998
2019-003575STR,15812013,97865629,https://www.airbnb.com/rooms/15812013,Airbnb,999
2019-003584STR,1180103,6456352,https://www.airbnb.com/rooms/1180103,Airbnb,1000
2019-003597STR,578097,560790,https://www.airbnb.com/rooms/578097,Airbnb,1001
2019-003606STR,31932467,57820905,https://www.airbnb.com/rooms/31932467,Airbnb,1002
2019-003625STR,31447415,43050384,https://www.airbnb.com/rooms/31447415,Airbnb,1003
2019-003635STR,30851994,105646223,https://www.airbnb.com/rooms/30851994,Airbnb,1004
2019-003751STR,32389762,22685677,https://www.airbnb.com/rooms/32389762,Airbnb,1005
2019-003950STR,33452479,252019117,https://www.airbnb.com/rooms/33452479,Airbnb,1006
2019-003973STR,26307822,401712,https://www.airbnb.com/rooms/26307822,Airbnb,1007
2019-004017STR,30056107,30916579,https://www.airbnb.com/rooms/30056107,Airbnb,1008
2019-004020STR,26691828,15221570,https://www.airbnb.com/rooms/26691828,Airbnb,1009
2019-004024STR,12562572,4304761,https://www.airbnb.com/rooms/12562572,Airbnb,1010
2019-004025STR,33292153,122884305,https://www.airbnb.com/rooms/33292153,Airbnb,1011
2019-004120STR,58185,278102,https://www.airbnb.com/rooms/58185,Airbnb,1012
2019-004189STR,379418,510040,https://www.airbnb.com/rooms/379418,Airbnb,1013
2019-004292STR,562593,2767413,https://www.airbnb.com/rooms/562593,Airbnb,1014
2019-004336STR,2816626,6310896,https://www.airbnb.com/rooms/2816626,Airbnb,1015
2019-004371STR,25265335,897571,https://www.airbnb.com/rooms/25265335,Airbnb,1016
2019-004394STR,945748,5124146,https://www.airbnb.com/rooms/945748,Airbnb,1017
2019-004489STR,27611813,61724483,https://www.airbnb.com/rooms/27611813,Airbnb,1018
2019-004493STR,29802575,4981356,https://www.airbnb.com/rooms/29802575,Airbnb,1019
2019-004495STR,23963992,152980706,https://www.airbnb.com/rooms/23963992,Airbnb,1020
2019-004525STR,28361732,,https://www.airbnb.com/rooms/28361732,Airbnb,1021
2019-004546STR,38822604,246294725,https://www.airbnb.com/rooms/38822604,Airbnb,1022
2019-004560STR,32866238,11673850,https://www.airbnb.com/rooms/32866238,Airbnb,1023
2019-004619STR,35899798,16921283,https://www.airbnb.com/rooms/35899798,Airbnb,1024
2019-004687STR,7939511,41870905,https://www.airbnb.com/rooms/7939511,Airbnb,1025
2019-004690STR,13789725,3677879,https://www.airbnb.com/rooms/13789725,Airbnb,1026
2019-004697STR,4097700,3594968,https://www.airbnb.com/rooms/4097700,Airbnb,1027
2019-004698STR,16688334,7731691,https://www.airbnb.com/rooms/16688334,Airbnb,1028
2019-004699STR,8591098,12116341,https://www.airbnb.com/rooms/8591098,Airbnb,1029
2019-004828STR,1520790,5410239,https://www.airbnb.com/rooms/1520790,Airbnb,1030
2019-004838STR,18878564,80693468,https://www.airbnb.com/rooms/18878564,Airbnb,1031
2019-004852STR,27980774,19610799,https://www.airbnb.com/rooms/27980774,Airbnb,1032
2019-004872STR,7665362,5452140,https://www.airbnb.com/rooms/7665362,Airbnb,1033
2019-004995STR,32550834,115436361,https://www.airbnb.com/rooms/32550834,Airbnb,1034
2019-005013STR,24149977,2623502,https://www.airbnb.com/rooms/24149977,Airbnb,1035
2019-005035STR,29305555,148612965,https://www.airbnb.com/rooms/29305555,Airbnb,1036
2019-005048STR,26710943,39759525,https://www.airbnb.com/rooms/26710943,Airbnb,1037
2019-005053STR,30882970,3077270,https://www.airbnb.com/rooms/30882970,Airbnb,1038
2019-005054STR,32291443,726714,https://www.airbnb.com/rooms/32291443,Airbnb,1039
2019-005059STR,30318695,212325050,https://www.airbnb.com/rooms/30318695,Airbnb,1040
2019-005094STR,32113366,240915570,https://www.airbnb.com/rooms/32113366,Airbnb,1041
2019-005204STR,348580,197515,https://www.airbnb.com/rooms/348580,Airbnb,1042
2019-005258STR,33141021,94430661,https://www.airbnb.com/rooms/33141021,Airbnb,1043
2019-005325STR,46736544,,https://www.airbnb.com/rooms/46736544,Airbnb,1044
2019-005330STR,33135588,849360,https://www.airbnb.com/rooms/33135588,Airbnb,1045
2019-005334STR,39630149,268847134,https://www.airbnb.com/rooms/39630149,Airbnb,1046
2019-005370STR,39964120,1201942,https://www.airbnb.com/rooms/39964120,Airbnb,1047
2019-005375STR,4639434,17948119,https://www.airbnb.com/rooms/4639434,Airbnb,1048
2019-005376STR,32141630,951122,https://www.airbnb.com/rooms/32141630,Airbnb,1049
2019-005381STR,22512581,152997097,https://www.airbnb.com/rooms/22512581,Airbnb,1050
2019-005453STR,9187534,3116172,https://www.airbnb.com/rooms/9187534,Airbnb,1051
2019-005799STR,30253069,5319966,https://www.airbnb.com/rooms/30253069,Airbnb,1052
2019-005817STR,39896249,230265204,https://www.airbnb.com/rooms/39896249,Airbnb,1053
2019-005824STR,34937940,256063782,https://www.airbnb.com/rooms/34937940,Airbnb,1054
2019-005829STR,29438776,2708629,https://www.airbnb.com/rooms/29438776,Airbnb,1055
2019-005832STR,27701970,1979036,https://www.airbnb.com/rooms/27701970,Airbnb,1056
2019-005836STR,30745601,1319515,https://www.airbnb.com/rooms/30745601,Airbnb,1057
2019-005838STR,640895,3191748,https://www.airbnb.com/rooms/640895,Airbnb,1058
2019-005932STR,256176,976125,https://www.airbnb.com/rooms/256176,Airbnb,1059
2019-005933STR,3082327,15089647,https://www.airbnb.com/rooms/3082327,Airbnb,1060
2019-005953STR,183859,882283,https://www.airbnb.com/rooms/183859,Airbnb,1061
2019-005970STR,31113388,232514230,https://www.airbnb.com/rooms/31113388,Airbnb,1062
2019-005983STR,29543253,8339173,https://www.airbnb.com/rooms/29543253,Airbnb,1063
2019-006179STR,27230555,7599395,https://www.airbnb.com/rooms/27230555,Airbnb,1064
2019-006187STR,29831467,10235040,https://www.airbnb.com/rooms/29831467,Airbnb,1065
2019-006221STR,29241208,5274369,https://www.airbnb.com/rooms/29241208,Airbnb,1066
2019-006223STR,29610726,10353586,https://www.airbnb.com/rooms/29610726,Airbnb,1067
2019-006249STR,27461006,36673373,https://www.airbnb.com/rooms/27461006,Airbnb,1068
2019-006257STR,2311428,2076797,https://www.airbnb.com/rooms/2311428,Airbnb,1069
2019-006273STR,23165203,60283024,https://www.airbnb.com/rooms/23165203,Airbnb,1070
2019-006518STR,23714398,26383,https://www.airbnb.com/rooms/23714398,Airbnb,1071
2019-006529STR,3376512,12514131,https://www.airbnb.com/rooms/3376512,Airbnb,1072
2019-006530STR,23667434,6138688,https://www.airbnb.com/rooms/23667434,Airbnb,1073
2019-006531STR,1471683,7879719,https://www.airbnb.com/rooms/1471683,Airbnb,1074
2019-006538STR,10137578,52025286,https://www.airbnb.com/rooms/10137578,Airbnb,1075
2019-006541STR,45093558,215930449,https://www.airbnb.com/rooms/45093558,Airbnb,1076
2019-006547STR,38818752,133755963,https://www.airbnb.com/rooms/38818752,Airbnb,1077
2019-006632STR,34345807,242106104,https://www.airbnb.com/rooms/34345807,Airbnb,1078
2019-006664STR,29924753,224997048,https://www.airbnb.com/rooms/29924753,Airbnb,1079
2019-006679STR,30596049,229170151,https://www.airbnb.com/rooms/30596049,Airbnb,1080
2019-006683STR,29515076,8159368,https://www.airbnb.com/rooms/29515076,Airbnb,1081
