quarter,PPTS record ID,Expiration date,checked_in,checked_out,type,post_date,Registration number,platforms,other_platforms,Month,Period,Year,Platform,Platform_lkup,Other_Platforms
2/1/2015,2015-001437STR,,7/29/2015,7/31/2015,Unhosted,1/4/2016,387,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-001437STR,,7/31/2015,8/7/2015,Unhosted,1/4/2016,387,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002025STR,,8/31/2015,9/28/2015,Unhosted,1/29/2016,202,Airbnb,,2,January-March,2015,Airbnb.com,,
7/1/2016,2015-002025STR,,8/1/2016,8/30/2016,Unhosted,10/2/2016,202,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2015-002025STR,,8/30/2016,9/15/2016,Unhosted,10/2/2016,202,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2015-002025STR,,9/15/2016,9/30/2016,Unhosted,10/2/2016,202,Airbnb,,7,July-September,2016,Airbnb.com,,
4/1/2016,,,6/2/2016,6/6/2016,Unhosted,7/21/2016,335,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,,,6/18/2016,6/22/2016,Unhosted,7/21/2016,335,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,,,9/9/2016,9/13/2016,Unhosted,10/2/2016,335,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,9/9/2016,9/13/2016,Unhosted,10/2/2016,335,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-001754STR,,8/5/2016,8/8/2016,Unhosted,10/31/2016,1637,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-001754STR,,9/18/2016,9/30/2016,Unhosted,10/31/2016,1637,Airbnb,,7,July-September,2016,Airbnb.com,,
4/1/2016,2016-004902STR,,6/11/2016,6/13/2016,Unhosted,7/1/2016,1355,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-004902STR,,6/14/2016,6/18/2016,Unhosted,7/1/2016,1355,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-004902STR,,6/21/2016,6/25/2016,Unhosted,7/1/2016,1355,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-004902STR,,6/28/2016,6/30/2016,Unhosted,7/1/2016,1355,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,2016-004902STR,,7/17/2016,7/20/2016,Unhosted,10/3/2016,1355,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004902STR,,7/22/2016,7/27/2016,Unhosted,10/3/2016,1355,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004902STR,,8/1/2016,8/4/2016,Unhosted,10/3/2016,1355,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004902STR,,8/7/2016,8/15/2016,Unhosted,10/3/2016,1355,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004902STR,,8/18/2016,8/21/2016,Unhosted,10/3/2016,1355,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004902STR,,8/24/2016,8/28/2016,Unhosted,10/3/2016,1355,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,7/19/2016,7/22/2016,Unhosted,10/18/2016,1328,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,7/26/2016,8/1/2016,Unhosted,10/18/2016,1328,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,8/11/2016,8/14/2016,Unhosted,10/18/2016,1328,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,9/15/2016,9/17/2016,Unhosted,10/18/2016,1328,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,9/21/2016,9/23/2016,Unhosted,10/18/2016,1328,Airbnb,,7,July-September,2016,Airbnb.com,,
2/1/2015,2015-001905STR,,10/7/2014,10/24/2014,Unhosted,1/27/2016,114,Airbnb,,2,January-March,2015,Airbnb.com,,
7/1/2016,2015-001905STR,,8/31/2016,9/6/2016,Unhosted,10/29/2016,114,Airbnb,,7,July-September,2016,Airbnb.com,,
4/1/2016,,,4/20/2016,4/22/2016,Unhosted,7/9/2016,1334,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,,,4/24/2016,4/28/2016,Unhosted,7/9/2016,1334,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,,,7/29/2016,8/6/2016,Unhosted,10/15/2016,1334,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,8/26/2016,8/28/2016,Unhosted,10/15/2016,1334,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,9/29/2016,9/30/2016,Unhosted,10/15/2016,1334,Airbnb,,7,July-September,2016,Airbnb.com,,
10/1/2016,,,10/1/2016,10/3/2016,Unhosted,1/20/2017,1334,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,,,10/5/2016,10/8/2016,Unhosted,1/20/2017,1334,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,,,10/8/2016,10/13/2016,Unhosted,1/20/2017,1334,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,,,10/15/2016,10/18/2016,Unhosted,1/20/2017,1334,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,,,12/31/2016,1/1/2017,Unhosted,1/20/2017,1334,Airbnb,,10,October-December,2016,Airbnb.com,,
1/1/2016,2015-016143STR,,2/6/2016,2/22/2016,Unhosted,4/7/2016,1181,Airbnb,,1,January-March,2016,Airbnb.com,,
4/1/2016,2015-016143STR,,4/1/2016,4/6/2016,Unhosted,7/14/2016,1181,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-016143STR,,5/26/2016,5/30/2016,Unhosted,7/14/2016,1181,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-016143STR,,6/15/2016,6/20/2016,Unhosted,7/14/2016,1181,Airbnb,,4,April-June,2016,Airbnb.com,,
10/1/2016,2016-007514STR,,10/1/2016,10/3/2016,Unhosted,1/4/2017,1464,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-007514STR,,10/3/2016,10/6/2016,Unhosted,1/4/2017,1464,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-007514STR,,10/6/2016,10/9/2016,Unhosted,1/4/2017,1464,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-007514STR,,10/22/2016,10/26/2016,Unhosted,1/4/2017,1464,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-007514STR,,11/5/2016,11/16/2016,Unhosted,1/4/2017,1464,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-007514STR,,12/9/2016,12/11/2016,Unhosted,1/4/2017,1464,Airbnb,,10,October-December,2016,Airbnb.com,,
4/1/2016,2016-004789STR,,5/19/2016,5/21/2016,Unhosted,7/24/2016,1459,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,2016-004789STR,,7/2/2016,7/4/2016,Unhosted,10/3/2016,1459,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004789STR,,8/3/2016,8/10/2016,Unhosted,10/3/2016,1459,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004789STR,,8/12/2016,8/14/2016,Unhosted,10/3/2016,1459,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004789STR,,8/16/2016,8/19/2016,Unhosted,10/3/2016,1459,Airbnb,,7,July-September,2016,Airbnb.com,,
10/1/2016,2016-004789STR,,10/5/2016,10/8/2016,Unhosted,1/11/2017,1459,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-004789STR,,12/2/2016,12/4/2016,Unhosted,1/11/2017,1459,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-004789STR,,10/5/2016,10/8/2016,Unhosted,1/11/2017,1459,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-004789STR,,12/2/2016,12/4/2016,Unhosted,1/11/2017,1459,Airbnb,,10,October-December,2016,Airbnb.com,,
1/1/2017,2016-004789STR,,1/26/2017,1/29/2017,Unhosted,4/3/2017,1459,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004789STR,,3/10/2017,3/12/2017,Unhosted,4/3/2017,1459,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004789STR,,3/21/2017,3/26/2017,Unhosted,4/3/2017,1459,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004789STR,,3/28/2017,3/30/2017,Unhosted,4/3/2017,1459,Airbnb,,1,January-March,2017,Airbnb.com,,
10/1/2016,2016-013949STR,,11/22/2016,11/23/2016,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-013949STR,,11/25/2016,11/30/2016,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-013949STR,,12/4/2016,12/9/2016,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-013949STR,,12/11/2016,12/15/2016,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-013949STR,,12/19/2016,12/21/2016,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-013949STR,,12/22/2016,12/25/2016,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-013949STR,,12/28/2016,12/30/2016,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-013949STR,,12/31/2016,1/1/2017,Unhosted,1/4/2017,1773,Airbnb,,10,October-December,2016,Airbnb.com,,
1/1/2017,2016-013949STR,,1/1/2017,1/2/2017,Unhosted,4/3/2017,1773,Airbnb,,1,January-March,2017,Airbnb.com,,
4/1/2016,2016-004674STR,,5/17/2016,5/24/2016,Unhosted,7/1/2016,1279,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-004674STR,,5/26/2016,6/9/2016,Unhosted,7/1/2016,1279,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,2016-004674STR,,8/22/2016,8/27/2016,Unhosted,10/3/2016,1279,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004674STR,,9/4/2016,9/19/2016,Unhosted,10/3/2016,1279,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004674STR,,9/19/2016,9/22/2016,Unhosted,10/3/2016,1279,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-004674STR,,9/23/2016,9/30/2016,Unhosted,10/3/2016,1279,Airbnb,,7,July-September,2016,Airbnb.com,,
10/1/2016,2016-004674STR,,10/1/2016,10/2/2016,Unhosted,1/5/2017,1279,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-004674STR,,11/23/2016,11/26/2016,Unhosted,1/5/2017,1279,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-004674STR,,12/8/2016,12/11/2016,Unhosted,1/5/2017,1279,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-004674STR,,12/12/2016,12/15/2016,Unhosted,1/5/2017,1279,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-004674STR,,12/29/2016,12/31/2016,Unhosted,1/5/2017,1279,Airbnb,,10,October-December,2016,Airbnb.com,,
1/1/2017,2016-004674STR,,1/1/2017,1/7/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004674STR,,1/8/2017,1/12/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004674STR,,1/31/2017,2/5/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004674STR,,2/6/2017,2/12/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004674STR,,2/12/2017,2/15/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004674STR,,2/15/2017,2/20/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004674STR,,2/20/2017,2/27/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-004674STR,,2/28/2017,3/7/2017,Unhosted,4/4/2017,1279,Airbnb,,1,January-March,2017,Airbnb.com,,
4/1/2016,,,6/6/2016,6/9/2016,Unhosted,7/6/2016,330,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,,,8/20/2016,8/23/2016,Unhosted,10/29/2016,330,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,,,8/5/2016,8/8/2016,Unhosted,10/29/2016,330,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-006412STR,,7/4/2016,7/12/2016,Unhosted,10/4/2016,1398,VRBO,,7,July-September,2016,VRBO.com,,
7/1/2016,2016-006412STR,,7/17/2016,7/24/2016,Unhosted,10/4/2016,1398,VRBO,,7,July-September,2016,VRBO.com,,
7/1/2016,2016-006412STR,,7/26/2016,7/31/2016,Unhosted,10/4/2016,1398,VRBO,,7,July-September,2016,VRBO.com,,
7/1/2016,2016-006412STR,,7/31/2016,8/7/2016,Unhosted,10/4/2016,1398,VRBO,,7,July-September,2016,VRBO.com,,
7/1/2016,2016-006412STR,,8/8/2016,8/13/2016,Unhosted,10/4/2016,1398,VRBO,,7,July-September,2016,VRBO.com,,
10/1/2016,2016-006412STR,,12/21/2016,12/28/2016,Unhosted,1/10/2017,1398,VRBO,,10,October-December,2016,VRBO.com,,
10/1/2016,2016-006412STR,,12/29/2016,12/31/2016,Unhosted,1/10/2017,1398,VRBO,,10,October-December,2016,VRBO.com,,
1/1/2017,2016-006412STR,,3/26/2017,3/31/2017,Unhosted,4/4/2017,1398,VRBO,,1,January-March,2017,VRBO.com,,
2/1/2015,,,7/12/2015,7/14/2015,Unhosted,1/23/2016,190,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,,,7/14/2015,8/12/2015,Unhosted,1/23/2016,190,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,,,8/15/2015,8/22/2015,Unhosted,1/23/2016,190,Airbnb,,2,January-March,2015,Airbnb.com,,
7/1/2016,2016-002602STR,,8/19/2016,8/22/2016,Unhosted,10/4/2016,1171,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-002602STR,,8/24/2016,8/28/2016,Unhosted,10/4/2016,1171,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-002602STR,,9/2/2016,9/5/2016,Unhosted,10/4/2016,1171,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-002602STR,,8/15/2016,8/18/2016,Unhosted,10/4/2016,1171,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-002602STR,,9/15/2016,9/18/2016,Unhosted,10/4/2016,1171,Airbnb,,7,July-September,2016,Airbnb.com,,
10/1/2016,2016-002602STR,,11/22/2016,11/27/2016,Unhosted,1/29/2017,1171,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-002602STR,,12/29/2016,1/1/2017,Unhosted,1/29/2017,1171,Airbnb,,10,October-December,2016,Airbnb.com,,
2/1/2015,2015-002603STR,,6/19/2015,6/27/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,6/28/2015,7/2/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,7/3/2015,7/6/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,7/6/2015,7/10/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,7/10/2015,7/17/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,9/1/2015,9/4/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,9/4/2015,9/8/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,9/8/2015,9/11/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,9/12/2015,9/15/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,9/15/2015,9/19/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,9/22/2015,9/26/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,9/26/2015,10/4/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,12/6/2015,12/9/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,12/11/2015,12/20/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
2/1/2015,2015-002603STR,,12/22/2015,12/31/2015,Unhosted,1/11/2016,385,"Airbnb, VRBO",,2,January-March,2015,,"Airbnb, VRBO","Airbnb, VRBO"
1/1/2016,2015-002603STR,,1/12/2016,1/18/2016,Unhosted,4/26/2016,385,"Airbnb, VRBO",,1,January-March,2016,,"Airbnb, VRBO","Airbnb, VRBO"
1/1/2016,2015-002603STR,,1/21/2016,1/24/2016,Unhosted,4/26/2016,385,"Airbnb, VRBO",,1,January-March,2016,,"Airbnb, VRBO","Airbnb, VRBO"
1/1/2016,2015-002603STR,,2/15/2016,2/18/2016,Unhosted,4/26/2016,385,"Airbnb, VRBO",,1,January-March,2016,,"Airbnb, VRBO","Airbnb, VRBO"
4/1/2016,2015-002603STR,,6/13/2016,6/17/2016,Unhosted,7/11/2016,385,"Airbnb, VRBO",,4,April-June,2016,,"Airbnb, VRBO","Airbnb, VRBO"
4/1/2016,2015-002603STR,,6/18/2016,6/21/2016,Unhosted,7/11/2016,385,"Airbnb, VRBO",,4,April-June,2016,,"Airbnb, VRBO","Airbnb, VRBO"
7/1/2016,2015-002603STR,,7/9/2016,7/16/2016,Unhosted,10/4/2016,385,"Airbnb, VRBO",,7,July-September,2016,,"Airbnb, VRBO","Airbnb, VRBO"
7/1/2016,2015-002603STR,,8/16/2016,8/23/2016,Unhosted,10/4/2016,385,"Airbnb, VRBO",,7,July-September,2016,,"Airbnb, VRBO","Airbnb, VRBO"
7/1/2016,2015-002603STR,,8/27/2016,8/30/2016,Unhosted,10/4/2016,385,"Airbnb, VRBO",,7,July-September,2016,,"Airbnb, VRBO","Airbnb, VRBO"
7/1/2016,2015-002603STR,,8/30/2016,9/4/2016,Unhosted,10/4/2016,385,"Airbnb, VRBO",,7,July-September,2016,,"Airbnb, VRBO","Airbnb, VRBO"
10/1/2016,2015-002603STR,,11/25/2016,11/29/2016,Unhosted,1/6/2017,385,"Airbnb, VRBO",,10,October-December,2016,,"Airbnb, VRBO","Airbnb, VRBO"
10/1/2016,2015-002603STR,,12/24/2016,12/31/2016,Unhosted,1/6/2017,385,"Airbnb, VRBO",,10,October-December,2016,,"Airbnb, VRBO","Airbnb, VRBO"
1/1/2017,2015-002603STR,,1/23/2017,1/28/2017,Unhosted,4/6/2017,385,"Airbnb, VRBO",,1,January-March,2017,,"Airbnb, VRBO","Airbnb, VRBO"
1/1/2017,2015-002603STR,,3/3/2017,3/10/2017,Unhosted,4/6/2017,385,"Airbnb, VRBO",,1,January-March,2017,,"Airbnb, VRBO","Airbnb, VRBO"
1/1/2016,2015-004473STR,,1/1/2016,1/4/2016,Unhosted,4/6/2016,262,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-004473STR,,1/14/2016,1/18/2016,Unhosted,4/6/2016,262,Airbnb,,1,January-March,2016,Airbnb.com,,
2/1/2015,2015-004473STR,,4/30/2015,5/3/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,5/4/2015,5/11/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,5/13/2015,5/16/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,5/16/2015,5/22/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,5/23/2015,5/26/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,5/26/2015,5/29/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,6/3/2015,6/7/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,7/3/2015,7/6/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,9/7/2015,9/13/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-004473STR,,12/26/2015,12/30/2015,Unhosted,7/22/2016,262,Airbnb,,2,January-March,2015,Airbnb.com,,
4/1/2016,2015-004473STR,,4/1/2016,4/8/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-004473STR,,4/15/2016,4/22/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-004473STR,,4/23/2016,4/30/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-004473STR,,5/3/2016,5/10/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-004473STR,,5/20/2016,5/27/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-004473STR,,6/4/2016,6/8/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-004473STR,,6/21/2016,6/26/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2015-004473STR,,6/27/2016,6/30/2016,Unhosted,7/28/2016,262,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,2015-004473STR,,7/23/2016,7/27/2016,Unhosted,10/14/2016,262,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2015-004473STR,,7/19/2016,7/22/2016,Unhosted,10/14/2016,262,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2015-004473STR,,7/13/2016,7/16/2016,Unhosted,10/14/2016,262,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2015-004473STR,,7/1/2016,7/4/2016,Unhosted,10/14/2016,262,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-008289STR,,7/29/2016,7/31/2016,Unhosted,10/2/2016,1481,Airbnb,,7,July-September,2016,Airbnb.com,,
