RECORD ID,RECORD NAME,BAN Checklist
2019-022614STR,23 Midway Street Unit E,1101603
2019-020397STR,"600 S Van Ness Ave, 204",1101608
2020-000653STR,2586 28th Avenue,1101665
2019-006632STR,2411 37th Avenue,1101670
2019-014213STR,15 Eagle Street,1101674
2019-019446STR,15 EAGLE ST,1101674
2019-020471STR,333 Roosevelt Way #335,1101742
2020-003999STR,162 15th Avenue,1101767
2019-020278STR,62 Moss Street Unit A,1101817
2019-018445STR,3735 26th Street,1101822
2019-018936STR,3735 26th Street,1101822
2019-018588STR,290 Maynard Street,1101824
2019-019079STR,290 Maynard Street,1101824
2019-018420STR,272 Lexington Street Unit B,1101826
2019-018911STR,272 Lexington Street Unit B,1101826
2019-018250STR,8 Fountain Street,1101833
2019-018741STR,8 Fountain Street,1101833
2019-018647STR,2701 41st Avenue,1101859
2019-019137STR,2701 41st Avenue,1101859
2019-019241STR,126 Baker Street,1101919
2019-018674STR,1173 Tennessee Street,1101920
2019-019164STR,1173 Tennessee Street,1101920
2019-007025STR,2680 Lombard Street,1101925
2020-005082STR,1635 10th Ave Unit 4,1101941
2019-007104STR,233 Dellbrook Avenue,1101942
2019-022282STR,1479 Dolores Street,1101943
2019-020239STR,199 Marina Boulevard,1101970
2019-018681STR,381 Holyoke Street,1102032
2019-019171STR,381 Holyoke Street,1102032
2019-007224STR,538 MOSCOW STREET,1102061
2019-018209STR,936 Divisadero Street,1102085
2019-018700STR,936 Divisadero Street,1102085
2020-002190STR,80 Ellington Avenue,1102149
2019-014223STR,3047 Divisadero Street,1102170
2019-018205STR,4313 24th Street,1102189
2019-018696STR,4313 24th Street,1102189
2019-015507STR,4136 Folsom Street,1102260
2019-020232STR,115 Hearst Ave Apt #3,1102303
2019-021594STR,115 Hearst Avenue 3,1102303
2019-020516STR,619 Shotwell Street Unit 3,1102348
2019-018239STR,2211 47th Avenue,1102360
2019-018730STR,2211 47th Avenue,1102360
2019-020287STR,170 Caselli Avenue,1102369
2019-012936STR,1635 45th Avenue,1102378
2019-018501STR,1 Saint Francis Place Unit 1209,1102386
2019-018992STR,1 Saint Francis Place Unit 1209,1102386
2019-018461STR,1001 Pine Street Unit 503,1102392
2019-018952STR,1001 Pine Street Unit 503,1102392
2020-000123STR,430 Fillmore Street Unit C,1102428
2019-018553STR,397 Mangels Avenue,1102460
2019-019044STR,397 Mangels Avenue,1102460
2020-005070STR,197 Edinburgh Street,1102491
2019-020448STR,389 30th Street Unit B,1102514
2020-004600STR,389 30th Street Unit B,1102514
2019-013623STR,63 Melrose Avenue,1102519
2019-018414STR,172 Caselli Avenue,1102542
2019-018905STR,172 Caselli Avenue,1102542
2019-020491STR,2764 35th Avenue,1102661
2019-019316STR,725 Shotwell Street,1102662
2019-020396STR,1246 36th Avenue ,1102673
2019-018364STR,763 Spruce Street Unit B,1102678
2019-018855STR,763 Spruce Street Unit B,1102678
2019-013699STR,1743 La Salle Avenue,1102682
2020-005081STR,833 Duncan Street,1102686
2019-020307STR,425 Cayuga Avenue,1102692
2019-018612STR,1226 44th Avenue,1102716
2019-019103STR,1226 44th Avenue,1102716
2019-018335STR,340 6th Street Unit 303,1102722
2019-018826STR,340 6th Street Unit 303,1102722
2019-020951STR,340 6th Street Unit 303,1102722
2019-019231STR,195 2nd Avenue Unit 10,1102741
2019-018428STR,1140 Dolores Street,1102743
2019-018919STR,1140 Dolores Street,1102743
2019-018436STR,815 Tennesee Street Unit 312,1102744
2019-018927STR,815 Tennesee Street Unit 312,1102744
2019-012625STR,255 Farallones Street,1102777
2019-018554STR,691 Goettingen Street,1102791
2019-019045STR,691 Goettingen Street,1102791
2019-020339STR,1015 Bosworth Street,1102807
2019-018448STR,"1326 Utah Street ""Lower""",1102813
2019-018456STR,1326 Utah Street,1102813
2019-018939STR,"1326 Utah Street ""Lower""",1102813
2019-018947STR,1326 Utah Street,1102813
2019-020231STR,1206 Haight Street,1102836
2020-001548STR,654 Funston Ave,1102844
2019-018669STR,2900 Pacific Avenue Unit 202,1102879
2019-019159STR,2900 Pacific Avenue Unit 202,1102879
2019-020395STR,167 Twin Peaks Blvd,1102919
2019-018525STR,1226 Ortega Street,1102921
2019-019016STR,1226 Ortega Street,1102921
2019-020497STR,128 Newton Street,1102925
2019-017530STR,797 43rd Avenue,1102927
2019-018374STR,797 43rd Avenue Side Gate Entry on Cabrillo St,1102927
2019-018865STR,797 43rd Avenue,1102927
2019-020432STR,3004 18th Street,1102931
2019-017137STR,160 Wawona Street,1102938
2019-020326STR,1314 27th Avenue,1102993
2019-014947STR,1554 Jones Street,1103009
2019-012862STR,845 McAllister Street Unit I,1103013
2019-020358STR,128 Holladay Avenue,1103058
2019-018632STR,1481 9th Avenue,1103075
2019-019122STR,1481 9th Avenue,1103075
2019-020370STR,546 25th Avenue Unit A,1103097
2019-021578STR,336 Juanita Way,1103112
2019-023655STR,400 Grove Street Unit 402,1103127
2020-004464STR,400 Grove Street #402,1103127
2019-017649STR,1 Nordhoff St,1103130
2019-019279STR,878 Haight Street,1103152
2019-020377STR,17 Bennington Street,1103163
2019-023527STR,757 Bacon Street,1103164
2019-018302STR,151 Grand View Avenue,1103167
2019-018793STR,151 Grand View Avenue,1103167
2019-018316STR,181 Noe Street,1103169
2019-018807STR,181 Noe Street,1103169
2019-013080STR,80 Fountain Street,1103176
2019-020401STR,46 Delano Avenue,1103200
2019-020512STR,246 Missouri Street,1103206
2019-020216STR,556 Vermont Street,1103207
2020-004494STR,556 Vermont Street,1103207
2019-020280STR,1643 Lake Street,1103208
2019-019208STR,229 Laussat Street,1103216
2019-019336STR,229 Laussat Street,1103216
2019-019348STR,3611 22nd Street,1103217
2019-020244STR,258 London Street,1103218
2019-018294STR,601 Van Ness Avenue,1103219
2019-018785STR,601 Van Ness Avenue,1103219
2019-014987STR,1578 8th Avenue,1103238
2019-020462STR,141 Paris St,1103261
2019-020402STR,148 Faith Street,1103269
2019-019966STR,525 28th Street,1103271
2019-020492STR,525 28th Street,1103271
2019-019252STR,1800 Bryant Street Unit 311,1103273
2019-015496STR,251 Staples Avenue,1103281
2019-020241STR,2138 34th Avenue,1103301
2019-017713STR,721 Green St,1103325
2019-020423STR,165 Serrano Drive,1103387
2019-018309STR,171 Cook Street,1103402
2019-018800STR,171 Cook Street,1103402
2019-020509STR,1392 La Playa Street,1103408
2019-018333STR,506 Ellsworth Street,1103412
2019-018824STR,506 Ellsworth Street,1103412
2019-021663STR,506 Ellsworth Street,1103412
2020-004391STR,422 Jersey Street,1103413
2019-019307STR,620 Baker Street Unit 5,1103417
2019-020212STR,541 Duncan Street,1103435
2019-020426STR,2671 22nd street,1103446
2019-018539STR,1140 Sanchez Street unit 3,1103467
2019-019030STR,1140 Sanchez Street unit 3,1103467
2019-021670STR,"1140 Sanchez Street, unit 3",1103467
2020-003695STR,1140 Sanchez Street Unit 3,1103467
2019-023263STR,1248 Funston Ave,1103478
2019-017958STR,5034 Mission Street,1103489
2019-020493STR,40 Northwood Drive,1103509
2019-018423STR,439 Oxford Street,1103512
2019-018914STR,439 Oxford Street,1103512
2019-019345STR,1308 California Street,1103581
2019-015226STR,2261 Filbert Street,1103592
2019-017627STR,226 Naglee Aveneue,1103614
2019-015250STR,450 Green Street,1103624
2019-018577STR,243 Arleta Avenue,1103628
2019-019068STR,243 Arleta Avenue,1103628
2019-016705STR,940 Hampshire Street,1103630
2019-014060STR,35 San Carlos Street,1103639
2019-020496STR,1938 18th Avenue,1103641
2019-020322STR,45 Douglass Street,1103644
2019-014710STR,1504 25th Street,1103656
2019-020290STR,1120 Lake Street,1103667
2019-020398STR,960 Burnett ,1103717
2019-020314STR,411 Vallejo Street,1103739
2020-005078STR,140 South Van Ness Ave #1129,1103821
2019-020438STR,1267 14th Avenue ,1103830
2020-000437STR,2027 Market Street Unit 6,1103837
2019-020269STR,1631 Beach Street,1103839
2019-018389STR,1078 Howard Street 301,1103860
2019-018880STR,1078 Howard Street 301,1103860
2019-021387STR,21 Lapidge Street 1,1103873
2019-020372STR,612 Texas Street,1103891
2019-023196STR,612 Texas Street,1103891
2019-020336STR,1445 Lombard Street,1103892
2019-021331STR,1433 Haight Street Unit 1,1103894
2019-021660STR,1433 Haight Street Apt #1,1103894
2019-021630STR,925 Corbett Avenue APT 201,1103930
2019-020298STR,2407 Harrison Street Unit 3,1103934
2019-014286STR,475 24th Avenue,1103937
2019-020467STR,849 Mason St unit 1,1103941
2019-023333STR,739 23rd Avenue,1103942
2019-020394STR,942 Treat Avenue,1103947
2020-003977STR,106 3rd Avenue,1103949
2019-013783STR,720 MOUNT VERNON AVENUE,1103972
2019-020380STR,389 Monterey Blvd,1103984
2019-021612STR,389 Monterey Boulevard,1103984
2019-021614STR,389 Monterey Boulevard,1103984
2019-014711STR,4352 18th Street,1104010
2019-020389STR,165 Ripley Street,1104038
2019-021567STR,218 Miguel Street,1104080
2019-021603STR,1920 Laguna Street,1104082
2019-020281STR,128 Britton Street,1104085
2019-020382STR,2562 san bruno ave,1104088
2019-021651STR,664 Elizabeth Street,1104095
2019-020331STR,427 Teresita Boulevard,1104125
2019-020238STR,1119A Alabama Street Unit A,1104134
2019-021562STR,1119 Alabama Street Unit A,1104134
2019-020487STR,630 Mason #603,1104185
2019-020302STR,1160 Alabama Street,1104186
2020-001263STR,1160 Alabama Street,1104186
2019-023264STR,2963 Mission Street,1104200
2019-021597STR,1715 33rd Avenue,1104215
2019-021555STR,571 20th Avenue,1104284
2019-021667STR,1620 La Salle Avenue,1104312
2020-005079STR,68 McCoppin Street unit 11,1104360
2019-020248STR,201 Buchanan St.,1104404
2019-021558STR,1883 40th Avenue,1104408
2019-021638STR,170 King Street,1104468
2019-018032STR,1745 18th Avenue,1104470
2019-021653STR,594 Corbett Avenue,1104472
2019-023574STR,365 Fair Oaks Street,1104475
2020-001166STR,260 King Street Unit 813,1104478
2019-020511STR,1530 FULTON ST,1104484
2020-001518STR,301 Bryant Street,1104486
2019-019448STR,"941 14th Street, Lower",1104489
2019-021880STR,160 Bernard Street,1104490
2019-020253STR,1760 Waller Street,1104495
2019-020236STR,1550 Fell Street,1104535
2019-021616STR,1044 Stanyan Street Apt 2,1104537
2019-020431STR,24 Casa Way,1104548
2019-021645STR,2091 Bancroft Avenue,1104549
2019-020328STR,2221 DIVISADERO ST,1104625
2020-003878STR,837 Columbus Avenue,1104660
2019-015076STR,700 Valencia Street Unit 7,1104668
2019-020266STR,855 BRANNAN STREET #483,1104697
2019-021588STR,617 Capp Street,1104742
2019-014720STR,35 Ervine Street,1104747
2019-020354STR,40 Levant Street,1104796
2019-023572STR,611 Washington Street Unit 2305,1104799
2019-020357STR,13 ora way ,1104835
2020-000258STR,13 Ora Way,1104835
2019-023254STR,1954 46th ave,1104859
2019-020306STR,316 Edinburgh St,1104864
2019-021643STR,316 Edinburgh Street,1104864
2019-021591STR,2704 Pine Street,1104881
2020-002365STR,1278 24th Avenue,1104888
2019-020222STR,1588 Hudson Ave,1104916
2019-021556STR,1588 Hudson Avenue Room 2,1104916
2019-021560STR,1588 Hudson Avenue Room 5,1104916
2019-021561STR,1588 Hudson Avenue Room 4,1104916
2019-021607STR,1588 Hudson Avenue,1104916
2019-021623STR,1588 Hudson Avenue Room 3,1104916
2019-021615STR,17 Jennifer Place,1104928
2019-020416STR,24 carmel st,1104962
2019-023017STR,242 Cayuga Avenue,1104993
2019-021596STR,403 Broderick Street Unit 3,1105004
2019-021604STR,403 Broderick Street Unit 3,1105004
2019-021672STR,403 Broderick Street Unit 3,1105004
2019-020365STR,823 Fillmore Street,1105022
2020-000920STR,3121 Vicente Street Unit 101,1105033
2019-020291STR,722 Hampshire St.,1105047
2019-021656STR,1478 6th Avenue,1105050
2019-020514STR,1921 Kirkham St.,1105065
2019-020067STR,"1 Saint Francis Pl, Unit 3907",1105072
2019-015317STR,546 Madrid Street,1105093
2019-021621STR,1326 31st Avenue,1105167
2019-023259STR,1656 Palou Avenue,1105189
2019-021559STR,1178 Greenwich Street,1105195
2019-018052STR,880 34th Avenue,1105214
2019-021644STR,68 Vienna Street,1105215
2019-021647STR,403 Main Street #805N,1105232
2019-019514STR,24 Bosworth Street,1105241
2019-021669STR,279 Jersey Street,1105242
2019-015368STR,763 Cole Street,1105246
2019-017808STR,2817 24th Street Unit A,1105248
2019-021579STR,San Francisco,1105248
2019-017721STR,1326 44th Avenue,1105253
2019-021632STR,1167 Munich Street,1105274
2019-017708STR,1380 Church Street,1105283
2019-020400STR,336 LOUISBURG STREET,1105289
2019-020363STR,318 Ridgewood Ave,1105298
2019-021649STR,318 Ridgewood Avenue,1105298
2019-017514STR,487 Corbett Avenue,1105313
2019-021634STR,686 Colby Street Apt A,1105314
2019-023321STR,408 Rivera Street,1105315
2019-021654STR,1400 Montgomery Street,1105316
2019-020443STR,146 Howth Street,1105317
2019-020323STR,855 Brannan Unit 201,1105329
2019-021580STR,855 Brannan Street 201,1105329
2019-021610STR,855 Brannan Street 201,1105329
2019-021618STR,855 Brannan Street 201,1105329
2020-000609STR,855 Brannan Street Unit 201,1105329
2019-020486STR,222 Maynard Street,1105376
2019-021563STR,222 Maynard Street,1105376
2019-021592STR,1304 Francisco Street,1105440
2019-020219STR,1501 8th Ave Apt B,1105461
2019-020819STR,491 Vienna Street,1105499
2019-020435STR,614 Buchanan St.,1105559
2019-020504STR,1349 Page Street,1105597
2020-000435STR,1733 Revere Avenue,1105598
2019-017686STR,658 35th Avenue,1105602
2019-021658STR,601 Tennessee Street 101,1105606
2019-021581STR,425 14th Street Apt 4,1105629
2019-020479STR,1534 19th Avenue,1105635
2019-020421STR,806 47th ave,1105655
2020-000833STR,268 Summit Way,1105659
2019-020455STR,47 Stoneyford Ave,1105745
2019-017766STR,2048 14th Avenue,1105772
2019-021569STR,2048 14th Avenue,1105772
2019-021662STR,3863 19th Street,1105783
2019-021675STR,3863 19th Street,1105783
2019-021676STR,3863 19th Street,1105783
2019-021678STR,3863 19th Street,1105783
2019-021620STR,214 Ellsworth Street,1105799
2019-020168STR,3483 16th Street,1105834
2019-020404STR,3483 16th Street,1105834
2019-021572STR,320 Fair Oaks Street,1105893
2019-022696STR,2214 34th Avenue,1105894
2019-021627STR,16 Fairmount Street,1105912
2019-023185STR,1395 22nd Street Unit 223,1105918
2019-021586STR,180 Dolores Street Unit 6,1105964
2019-017073STR,757 Sutter Street Unit 504,1106011
2019-021570STR,4226 22nd Street,1106040
2019-020337STR,1323 Florida Street,1106056
2019-020412STR,4426 20th Street,1106057
2019-017746STR,727 28th Avenue,1106078
2020-001470STR,597 27TH AVE,1106082
2019-021664STR,2220 Washington Street,1106088
2019-020250STR,634 Laguna #B,1106124
2019-018030STR,16 Putnam St,1106137
2019-021635STR,547 27th Avenue,1106143
2019-023247STR,"341 corbett ave, unit a",1106147
2019-020304STR,12 28th St,1106151
2019-020215STR,665 Eddy St apt 36,1106167
2019-020340STR,101 Bradford St.,1106168
2019-020251STR,343 Woolsey Street,1106169
2019-017271STR,167 Miramar Avenue,1106170
2019-020419STR,379 Head Street,1106180
2019-019536STR,233 16TH AVE,1106187
2019-017068STR,862 Guerrero Street Unit 4,1106189
2019-020475STR,101 Monterey blvd,1106212
2019-016931STR,446 26th Avenue,1106221
2019-020355STR,457 Frederick St,1106223
2019-021388STR,266 Waller Street,1106305
2019-020324STR,1454 S Van Ness Ave Apt 2,1106337
2019-023349STR,1454 South Van Ness Avenue Unit 2,1106337
2019-017303STR,109 Alpine Terrace,1106341
2020-000409STR,166 Highland Avenue,1106352
2020-005309STR,166 Highland Avenue,1106352
2019-021602STR,725 Pine Street Unit 102,1106354
2019-021595STR,2315 40th Avenue,1106361
2019-021668STR,2315 40th Avenue,1106361
2019-021674STR,2315 40th Avenue,1106361
2019-021593STR,2686 23rd Avenue,1106362
2019-020937STR,271 Hermann Street,1106434
2019-021677STR,195 Duboce Avenue,1106456
2019-020252STR,1529 Treat Avenue,1106524
2019-017281STR,324 Rutledge Street,1106528
2019-017070STR,757 Sutter Street Unit 102,1106532
2019-021584STR,3863 19th Street,1106538
2019-021641STR,3863 19th Street,1106538
2019-020480STR,51-4 Walter Street,1106547
2019-021322STR,101 Lunado Way,1106566
2019-021590STR,617 Elizabeth Street,1106571
2019-020481STR,"1171 Oak St, Apt 5",1106574
2019-020327STR,706A Vermont St,1106579
2019-020408STR,1243 35th ave,1106598
2019-021639STR,255 14th Street,1106614
2019-022740STR,255 14th Street,1106614
2019-021628STR,326 Ashton Avenue,1106622
2019-021576STR,650 Delano Avenue,1106629
2019-021571STR,24 Romain Street,1106632
2019-020364STR,631 Vienna St,1106633
2019-022708STR,631 Vienna Street,1106633
2019-020344STR,784 14th street,1106664
2020-005349STR,784 14th Street,1106664
2019-020265STR,45 Montcalm Street,1106685
2019-021625STR,1919 31st Avenue,1106736
2019-020368STR,740 Bay Street,1106744
2019-021622STR,1339 47th Avenue,1106761
2019-023241STR,566 46th Ave ,1106795
2019-020459STR,238 Urbano Drive,1106809
2019-020256STR,606 30TH AVENUE,1106833
2020-004562STR,606 30th Avenue,1106833
2019-017719STR,"7615 Geary Blvd., Unit 301",1106850
2019-023337STR,302 Coleridge Street,1106855
2020-001519STR,259 Mullen Avenue,1106859
2019-021611STR,2218 Washington Street,1106861
2019-022500STR,2218 Washington Street,1106861
2019-021657STR,451 26th Avenue,1106862
2019-021673STR,451 26th Avenue,1106862
2019-021679STR,451 26th Avenue,1106862
2019-021557STR,14 Santa Ynez Avenue,1106864
2020-004692STR,280 DALEWOOD WAY,1106866
2019-021665STR,55 Woodhaven Court,1106873
2019-021585STR,334 Harriet Street,1106887
2019-023252STR,835 40th Ave,1106917
2019-023346STR,835 40th Avenue,1106917
2019-020388STR,1966 29th Ave,1106918
2019-021608STR,1966 29th Avenue,1106918
2020-003968STR,2612 25th Street,1106925
2019-021671STR,64 Maddux Avenue,1106927
2020-001539STR,63 Maddux Ave,1106927
2019-020451STR,2571 37th Avenue,1106941
2020-002840STR,2571 37th Avenue,1106941
2019-020502STR,1115 Bosworth,1106951
2020-004565STR,1115 Bosworth Street,1106951
2019-023223STR,2340 28th Ave ,1106952
2019-020464STR,45 Bartlett St Unit 205,1106953
2019-020279STR,522 Moscow St,1106964
2019-020536STR,522 Moscow Street,1106964
2019-020360STR,2613 Sutter Street,1106969
2019-023070STR,2613 Sutter Street,1106969
2019-023298STR,2001 Sacramento Street Apt 7,1106972
2019-020495STR,331 Prentiss Street,1106986
2019-020297STR,23 Robinson Dr.,1106989
2019-017933STR,3380 20th Street Apt 202,1107011
2019-020352STR,501 Donahue St.,1107012
2019-020500STR,756 24th Ave.,1107023
2020-004477STR,3587 26th Street,1107042
2019-021781STR,21 Paramount Terrace,1107043
2019-023248STR,21 Paramount Terrace,1107043
2019-020578STR,25 Josiah Avenue,1107044
2019-020261STR,767 48th ave.,1107047
2019-023326STR,1157 Vallejo Street,1107069
2019-020457STR,"2027 Fillmore St., Apt 1",1107073
2019-022185STR,2027 Fillmore Street Unit 1,1107073
2019-021573STR,451 26th Avenue Apt. A,1107077
2019-021640STR,451 26th Avenue Apt. A,1107077
2019-023294STR,858 Clayton Street,1107091
2019-023245STR,625 8th st apt 213,1107092
2019-023306STR,625 8th Street 213,1107092
2020-001529STR,753 Capp St.,1107098
2019-023300STR,963 Alabama Street,1107115
2019-019900STR,2768 Harrison Street (full app payment still outstanding),1107117
2019-023149STR,2634 15th Avenue,1107139
2019-023323STR,403 Main Street Unit 720 - Duplicate,1107268
2019-023379STR,403 Main Street Unit 720,1107268
2019-022770STR,453 26th Avenue,1107269
2019-023287STR,453 26th Avenue,1107269
2019-023293STR,453 26th Avenue,1107269
2019-023304STR,453 26th Avenue,1107269
2019-023234STR,55 pomona Street,1107270
2020-005302STR,55 Pomona Street,1107270
2019-023255STR,3695 MARKET STREET,1107279
2019-023354STR,739 Shotwell Street,1107291
2019-019689STR,2321 15th Street,1107295
2019-019931STR,500 Point Lobos Avenue,1107296
2019-020507STR,500 Point Lobos Avenue,1107296
2019-023288STR,255 Ellsworth Street,1107315
2020-001715STR,255 Ellsworth Street,1107315
2019-020414STR,"812 Bay Street, Apt 4",1107335
2019-022608STR,"812 Bay Street, Apt 4",1107335
2019-020411STR,3456 Scott Street,1107354
2020-000728STR,3454 Scott Street,1107354
2020-002233STR,3456 Scott Street,1107354
2019-022364STR,2147 31st Avenue,1107358
2019-021904STR,2486 40th Avenue,1107394
2019-023226STR,626 29th Street,1107513
2019-022694STR,140 Bella Vista Way,1107521
2019-020899STR,279 Mallorca Way,1107556
2019-022379STR,265 Filbert Street,1107558
2019-023329STR,2748 Harrison Street,1107566
2019-022618STR,829 Cortland Avenue,1107567
2020-003647STR,3010 23rd Avenue,1107568
2019-022387STR,1050 Page Street,1107569
2019-023328STR,1800 Turk Street 203,1107576
2019-022414STR,855 Branna Street Unit 464,1107626
2019-022468STR,180 Dolores Street Unit 4,1107637
2019-023230STR,180 Manchester St,1107647
2019-020606STR,63 Molimo Drive,1107662
2019-023228STR,232 27th Street,1107691
2019-023351STR,158 Beulah Street,1107724
2019-023281STR,3744 Geary Boulevard,1107754
2019-023232STR,2465 Pacific Avenue,1107768
2019-023265STR,265 Laussat Street,1107774
2019-023350STR,265 Laussat Street,1107774
2019-023318STR,239 8th Street Apt 5,1107778
2020-000770STR,"239 8th Street, Unit 5",1107778
2019-023240STR,155 Concord Street,1107779
2019-023289STR,155 Concord Street - Duplicate,1107779
2019-023301STR,155 Concord Street - Duplicate,1107779
2019-023308STR,155 Concord Street - Duplicate,1107779
2019-023325STR,1431 Shafter Avenue,1107780
2020-003975STR,1431 Shafter Avenue,1107780
2019-022793STR,1395 22nd Street Unit 412,1107781
2019-023311STR,70 Arroyo Way,1107785
2019-020565STR,719 Beach Streeet,1107796
2019-021264STR,27 Miramar Avenue,1107808
2019-023224STR,27 Miramar Avenue,1107808
2020-000395STR,27 Miramar Avenue,1107808
2019-022819STR,1966 29th Avenue,1107817
2019-021291STR,1810 Polk Street Unit 7 (307) INCOMPLETE PAYMENT,1107824
2019-023273STR,2965 24th Ave,1107831
2019-023332STR,2965 24th Avenue,1107831
2019-023249STR,868 Potrero Ave,1107840
2019-020129STR,85 Buena Vista Ter,1107850
2019-023330STR,355 Roosevelt Way Upper Unit,1107856
2019-023279STR,1862 36th Ave,1107867
2019-021370STR,1486 Innes Avenue,1107868
2019-021187STR,541 Girard Street,1107869
2019-023278STR,1834 Hyde Street,1107882
2019-023267STR,59 Manchester Street,1107883
2019-021859STR,55 9th Street,1107923
2019-023341STR,55 9th Street 1308,1107936
2020-000915STR,3644 20th Street,1107964
2020-001547STR,3644 20th Street,1107964
2019-021243STR,570 Greenwich St,1107965
2019-023312STR,1916 Broderick Street B,1108025
2019-023261STR,1622 INGALLS ST,1108026
2019-023299STR,2195 42nd Avenue,1108035
2019-023347STR,2195 42nd Avenue,1108035
2019-020715STR,16 Putnam Street,1108057
2020-000407STR,178a Clinton Park,1108062
2020-000459STR,2690 Bush Street,1108064
2019-023353STR,833 Fillmore Street,1108069
2019-023268STR,160 Dorado Terrace,1108125
2019-023246STR,459 Teresita Blvd,1108146
2019-023233STR,1408 31st Ave,1108147
2020-003779STR,1408 31st Ave Unit 403,1108147
2019-023296STR,855 Brannan Street Unit 672,1108148
2019-023292STR,901 Bush Street 506,1108172
2019-023260STR,1909 Judah Street,1108189
2019-023305STR,515 Vermont Street,1108190
2019-023314STR,2271 21st Avenue,1108192
2019-023243STR,234 Corbett Ave,1108207
2019-023303STR,1946 32nd Avenue,1108222
2019-023339STR,1946 32nd Avenue,1108222
2019-023283STR,470 BAYVIEW CIR,1108223
2019-022395STR,1446 46th Avenue,1108225
2019-023319STR,1619 18th Street,1108226
2020-000610STR,1619 18th Street,1108226
2019-023251STR,70 Grand View Ave.,1108229
2019-023307STR,855 Brannan Street 535,1108234
2020-000567STR,855 Brannan Street Unit 535,1108234
2019-023008STR,560 Lyon Street,1108237
2019-023235STR,560 Lyon St,1108237
2019-023322STR,Fulton Street,1108237
2019-023320STR,218 Woolsey Street - Duplicate,1108238
2019-023340STR,218 Woolsey Street - Duplicate,1108238
2019-023356STR,218 Woolsey Street,1108238
2019-023310STR,34 Rico Way,1108250
2019-023227STR,"55 Dolores St, Apt 1",1108259
2019-023317STR,1230 2nd Avenue,1108267
2020-002916STR,1230 2nd Avenue,1108267
2019-023275STR,74 Crane Street,1108279
2019-023175STR,1395 22nd Street Unit 743,1108308
2019-023334STR,945 Haight Street,1108314
2020-001536STR,3356 23rd Street,1108376
2019-023194STR,462 Kansas Street,1108379
2019-023355STR,462 Kansas Street,1108379
2019-023345STR,794 48th Avenue,1108400
2019-023342STR,30 Kent Street,1108403
2020-001473STR,30 Kent Street,1108403
2019-023327STR,1606 Dolores Street apartment 1/2,1108429
2020-002188STR,1458 Hudson Avenue,1108431
2020-000406STR,527 Lincoln Way,1108435
2019-023352STR,1871 15th Avenue,1108438
2020-002187STR,258 27th Avenue,1108439
2019-023238STR,550 15th Ave.,1108444
2019-023269STR,60 Dearborn Street Unit 1,1108448
2019-023335STR,60 Dearborn Street Apt 1,1108448
2019-023316STR,55 9th Street 1705,1108452
2019-023336STR,55 9th Street 1705,1108452
2020-003917STR,55 9th Street Unit 1705,1108452
2019-023271STR,"1261 Grove St, Apt 5",1108459
2020-003422STR,1261 Grove Street Apt. 5,1108459
2019-023331STR,222 El Camino Del Mar,1108464
2020-003908STR,222 Laussat Street,1108504
2020-000404STR,579 Burnett Avenue,1108508
2019-023201STR,2035 Oakdale Avenue,1108532
2019-023324STR,2035 Oakdale Avenue,1108532
2019-023315STR,2034 24th Avenue,1108537
2019-023297STR,2358 31st Avenue,1108539
2019-023250STR,11 Mizpah Street,1108549
2019-023344STR,1109 Hampshire Street,1108571
2019-023343STR,770 Page Street,1108574
2019-023302STR,1395 22nd Street 849,1108578
2020-000163STR,1395 22nd Street Unit 849,1108578
2019-023338STR,1558 1/2 Waller Street,1108612
2019-023199STR,1001 Jamestown Avenue,1108613
2019-023295STR,223 Waller Street,1108627
2020-000243STR,38 Bryant Street Unit 406,1108640
2020-000413STR,38 Bryant Street 406,1108640
2020-001526STR,2148 Pine Street,1108647
2019-023189STR,541 Scott Street,1108655
2020-003965STR,2808 Polk Street,1108657
2020-002253STR,843 34th Avenue,1108684
2020-002930STR,843 34th Avenue,1108684
2019-023280STR,2975 Harrison Street,1108708
2020-000830STR,1395 22nd Street Unit 453,1108734
2020-000416STR,1395 22nd Street Unit 453,1108755
2019-023571STR,639 Shotwell Street Unit C,1108775
2019-021599STR,3863 19th Street Apartment B,1108783
2019-023625STR,131 Precita Avenue Unit A,1108802
2020-000398STR,131 Precita Avenue A,1108802
2020-001513STR,454 ELIZABETH ST,1108821
2019-023253STR,2422 25th ave,1108828
2020-001545STR,316 VICKSBURG STREET,1108894
2019-023592STR,541 Dellbrook Avenue,1108904
2019-023242STR,125 Alma Street,1108924
2020-000401STR,25 Scott Alley,1108968
2020-003972STR,25 Scott Alley,1108968
2019-023272STR,954 Minnesota Street,1109001
2019-023169STR,1395 22nd Street Unit 107,1109007
2019-023270STR,1124 Lake Street,1109008
2019-023237STR,2667 18th Ave,1109014
2020-000405STR,2056 McAllister Street,1109022
2020-001442STR,2056 McAllister Street,1109022
2020-000268STR,1560 Mckinnon Avenue,1109024
2020-000411STR,1560 McKinnon Avenue,1109024
2020-000403STR,104 Gold Mine Drive,1109026
2020-003907STR,104 Gold Mine Drive,1109026
2019-023231STR,2611 Folsom St Apt B,1109033
2019-023567STR,740 Natoma Street,1109034
2020-001530STR,119 Britton Street,1109074
2020-000412STR,2027 Powell Street,1109075
2020-000075STR,259 Collingwood Street,1109085
2020-004457STR,545 Lathrop ave ,1109090
2019-023239STR,"2621 Divisadero Street, 3",1109117
